filename,width,height,class,ymin,xmin,ymax,xmax
after3_frame_00630.jpg,640,640,hunger,347,49,492,241
after3_frame_00630.jpg,640,640,normal,400,292,452,452
after3_frame_00630.jpg,640,640,hunger,273,219,347,361
after3_frame_00630.jpg,640,640,normal,375,374,417,493
after3_frame_00631.jpg,640,640,hunger,396,221,524,325
after3_frame_00632.jpg,640,640,hunger,400,152,517,297
after3_frame_00632.jpg,640,640,hunger,241,167,325,311
after3_frame_00632.jpg,640,640,hunger,260,243,351,408
after3_frame_00632.jpg,640,640,hunger,229,76,331,141
after3_frame_00632.jpg,640,640,hunger,326,0,480,103
after3_frame_00632.jpg,640,640,normal,377,80,425,251
after3_frame_00633.jpg,640,640,normal,391,15,492,190
after3_frame_00633.jpg,640,640,normal,389,141,480,186
after3_frame_00633.jpg,640,640,normal,408,284,473,466
after3_frame_00633.jpg,640,640,normal,289,246,341,296
after3_frame_00633.jpg,640,640,normal,294,317,367,503
after3_frame_00633.jpg,640,640,normal,313,1,398,80
after3_frame_00636.jpg,640,640,hunger,401,347,522,415
after3_frame_00636.jpg,640,640,normal,375,289,414,502
after3_frame_00636.jpg,640,640,normal,298,375,364,459
after3_frame_00636.jpg,640,640,normal,233,37,326,146
after3_frame_00636.jpg,640,640,normal,381,136,491,241
after3_frame_00637.jpg,640,640,hunger,362,151,501,211
after3_frame_00637.jpg,640,640,hunger,371,120,495,183
after3_frame_00637.jpg,640,640,hunger,206,51,321,123
after3_frame_00637.jpg,640,640,normal,280,183,321,367
after3_frame_00637.jpg,640,640,normal,394,269,454,511
after3_frame_00638.jpg,640,640,normal,391,110,480,282
after3_frame_00638.jpg,640,640,normal,398,255,506,370
after3_frame_00638.jpg,640,640,normal,321,288,362,433
after3_frame_00638.jpg,640,640,normal,255,3,326,151
after3_frame_00638.jpg,640,640,normal,263,209,333,399
after3_frame_00638.jpg,640,640,normal,381,141,449,185
after3_frame_00639.jpg,640,640,hunger,365,118,501,211
after3_frame_00639.jpg,640,640,hunger,365,257,519,382
after3_frame_00639.jpg,640,640,hunger,263,453,376,638
after3_frame_00639.jpg,640,640,hunger,340,163,464,338
after3_frame_00640.jpg,640,640,hunger,381,210,524,330
after3_frame_00640.jpg,640,640,hunger,377,125,496,211
after3_frame_00640.jpg,640,640,normal,337,318,388,492
after3_frame_00640.jpg,640,640,normal,365,83,427,144
after3_frame_00640.jpg,640,640,normal,259,3,320,98
after3_frame_00640.jpg,640,640,normal,413,195,483,395
after3_frame_00641.jpg,640,640,hunger,393,236,505,340
after3_frame_00641.jpg,640,640,hunger,369,228,532,282
after3_frame_00641.jpg,640,640,hunger,366,1,507,79
after3_frame_00641.jpg,640,640,normal,425,84,469,171
after3_frame_00641.jpg,640,640,normal,389,104,432,220
after3_frame_00641.jpg,640,640,normal,352,297,411,422
after3_frame_00641.jpg,640,640,normal,294,331,369,525
after3_frame_00642.jpg,640,640,hunger,390,165,529,262
after3_frame_00642.jpg,640,640,hunger,374,73,480,146
after3_frame_00642.jpg,640,640,hunger,361,0,498,71
after3_frame_00642.jpg,640,640,normal,424,272,477,522
after3_frame_00642.jpg,640,640,normal,265,453,354,640
after3_frame_00643.jpg,640,640,normal,411,138,497,273
after3_frame_00643.jpg,640,640,normal,437,297,488,502
after3_frame_00643.jpg,640,640,normal,399,55,471,105
after3_frame_00643.jpg,640,640,normal,354,89,427,152
after3_frame_00644.jpg,640,640,hunger,371,168,516,280
after3_frame_00644.jpg,640,640,hunger,356,60,473,214
after3_frame_00644.jpg,640,640,normal,260,170,333,362
after3_frame_00645.jpg,640,640,hunger,372,211,530,275
after3_frame_00645.jpg,640,640,hunger,230,100,326,222
after3_frame_00645.jpg,640,640,normal,355,125,394,197
after3_frame_00645.jpg,640,640,normal,399,0,496,194
after3_frame_00648.jpg,640,640,normal,411,57,474,280
after3_frame_00648.jpg,640,640,normal,355,200,403,235
after3_frame_00648.jpg,640,640,normal,291,0,332,100
after3_frame_00666.jpg,640,640,normal,453,393,510,583
after3_frame_00666.jpg,640,640,normal,382,12,452,224
after3_frame_00666.jpg,640,640,normal,288,214,338,306
after3_frame_00666.jpg,640,640,normal,301,282,340,420
after3_frame_00667.jpg,640,640,normal,423,375,487,501
after3_frame_00667.jpg,640,640,normal,379,85,435,175
after3_frame_00667.jpg,640,640,normal,375,196,429,248
after3_frame_00667.jpg,640,640,normal,264,215,326,294
after3_frame_00667.jpg,640,640,hunger,257,165,322,220
after3_frame_00667.jpg,640,640,hunger,340,0,501,84
after3_frame_00668.jpg,640,640,hunger,359,382,464,454
after3_frame_00668.jpg,640,640,hunger,225,100,333,166
after3_frame_00668.jpg,640,640,normal,288,357,338,532
after3_frame_00668.jpg,640,640,normal,371,181,438,249
after3_frame_00668.jpg,640,640,normal,435,119,482,257
after3_frame_00669.jpg,640,640,hunger,230,107,337,170
after3_frame_00669.jpg,640,640,normal,393,100,448,262
after3_frame_00669.jpg,640,640,normal,366,347,408,559
after3_frame_00669.jpg,640,640,normal,284,17,337,102
after3_frame_00670.jpg,640,640,normal,259,464,356,619
after3_frame_00670.jpg,640,640,normal,327,188,410,406
after3_frame_00670.jpg,640,640,hunger,224,30,328,129
after3_frame_00670.jpg,640,640,normal,264,152,326,246
after3_frame_00671.jpg,640,640,normal,280,425,371,633
after3_frame_00671.jpg,640,640,normal,336,304,391,448
after3_frame_00671.jpg,640,640,hunger,215,80,322,163
after3_frame_00671.jpg,640,640,normal,399,100,439,229
after3_frame_00671.jpg,640,640,normal,280,167,316,297
after3_frame_00672.jpg,640,640,normal,323,293,384,442
after3_frame_00672.jpg,640,640,normal,401,68,438,180
after3_frame_00672.jpg,640,640,hunger,253,8,341,68
after3_frame_00672.jpg,640,640,normal,262,141,341,277
after3_frame_00673.jpg,640,640,hunger,348,348,477,415
after3_frame_00673.jpg,640,640,normal,275,453,377,640
after3_frame_00673.jpg,640,640,normal,306,292,386,415
after3_frame_00673.jpg,640,640,normal,365,95,437,201
after3_frame_00673.jpg,640,640,normal,303,224,361,322
after3_frame_00675.jpg,640,640,normal,453,404,530,632
after3_frame_00675.jpg,640,640,normal,401,309,491,458
after3_frame_00675.jpg,640,640,normal,367,68,417,161
after3_frame_00677.jpg,640,640,normal,351,269,398,487
after3_frame_00677.jpg,640,640,normal,399,297,464,493
after3_frame_00677.jpg,640,640,hunger,415,342,476,404
after3_frame_00677.jpg,640,640,normal,274,229,328,390
after3_frame_00678.jpg,640,640,hunger,389,322,481,369
after3_frame_00678.jpg,640,640,hunger,406,364,491,418
after3_frame_00678.jpg,640,640,normal,301,239,351,372
after3_frame_00678.jpg,640,640,normal,359,330,405,438
after3_frame_00678.jpg,640,640,normal,296,453,356,566
after3_frame_00679.jpg,640,640,normal,263,212,338,364
after3_frame_00679.jpg,640,640,normal,419,39,453,171
after3_frame_00679.jpg,640,640,hunger,376,335,472,382
after3_frame_00679.jpg,640,640,normal,361,285,394,403
after3_frame_00679.jpg,640,640,normal,394,384,466,485
after3_frame_00679.jpg,640,640,normal,333,307,391,438
after3_frame_00680.jpg,640,640,hunger,403,125,500,182
after3_frame_00680.jpg,640,640,hunger,260,277,361,410
after3_frame_00680.jpg,640,640,normal,408,304,451,433
after3_frame_00680.jpg,640,640,normal,366,297,403,434
after3_frame_00681.jpg,640,640,normal,401,180,474,238
after3_frame_00681.jpg,640,640,normal,274,211,336,405
after3_frame_00681.jpg,640,640,normal,333,277,375,427
after3_frame_00682.jpg,640,640,hunger,393,117,492,201
after3_frame_00682.jpg,640,640,normal,401,206,472,376
after3_frame_00682.jpg,640,640,normal,369,312,415,459
after3_frame_00682.jpg,640,640,normal,284,250,352,410
after3_frame_00684.jpg,640,640,abnormal,386,142,432,207
after3_frame_00684.jpg,640,640,normal,391,143,438,205
after3_frame_00684.jpg,640,640,normal,413,338,459,393
after3_frame_00684.jpg,640,640,normal,371,393,428,443
after3_frame_00684.jpg,640,640,normal,285,241,346,424
after3_frame_00685.jpg,640,640,hunger,403,355,483,406
after3_frame_00685.jpg,640,640,normal,357,297,413,459
after3_frame_00685.jpg,640,640,normal,379,146,430,255
after3_frame_00670.jpg,640,640,hunger,264,472,355,612
after3_frame_00670.jpg,640,640,normal,316,191,419,411
after3_frame_00670.jpg,640,640,hunger,220,28,321,132
after3_frame_00670.jpg,640,640,normal,249,162,314,231
after3_frame_00670.jpg,640,640,abnormal,395,117,452,196
after3_frame_00671.jpg,640,640,hunger,272,427,372,640
after3_frame_00671.jpg,640,640,hunger,216,76,330,176
after3_frame_00671.jpg,640,640,normal,280,175,323,314
after3_frame_00671.jpg,640,640,normal,335,301,400,438
after3_frame_00672.jpg,640,640,normal,401,71,438,185
after3_frame_00672.jpg,640,640,normal,330,304,384,458
after3_frame_00672.jpg,640,640,normal,265,153,351,287
after3_frame_00672.jpg,640,640,hunger,245,1,340,73
after3_frame_00673.jpg,640,640,hunger,347,350,480,410
after3_frame_00673.jpg,640,640,normal,289,291,384,433
after3_frame_00673.jpg,640,640,normal,274,438,367,640
after3_frame_00673.jpg,640,640,normal,361,75,438,211
after3_frame_00673.jpg,640,640,normal,380,408,432,458
after3_frame_00675.jpg,640,640,hunger,456,405,526,619
after3_frame_00675.jpg,640,640,hunger,405,302,488,448
after3_frame_00675.jpg,640,640,normal,376,65,437,171
after3_frame_00675.jpg,640,640,normal,355,317,408,415
after3_frame_00677.jpg,640,640,normal,391,296,476,482
after3_frame_00677.jpg,640,640,normal,280,239,333,398
after3_frame_00677.jpg,640,640,normal,351,262,409,483
after3_frame_00677.jpg,640,640,normal,365,357,497,415
after3_frame_00678.jpg,640,640,hunger,382,320,480,379
after3_frame_00678.jpg,640,640,hunger,390,364,477,418
after3_frame_00678.jpg,640,640,normal,291,234,356,377
after3_frame_00678.jpg,640,640,normal,285,428,346,582
after3_frame_00678.jpg,640,640,normal,359,322,404,461
after3_frame_00679.jpg,640,640,hunger,377,332,477,388
after3_frame_00679.jpg,640,640,normal,245,220,337,371
after3_frame_00679.jpg,640,640,normal,327,307,389,438
after3_frame_00679.jpg,640,640,normal,393,382,473,503
after3_frame_00679.jpg,640,640,normal,408,31,458,186
after3_frame_00680.jpg,640,640,normal,410,118,483,196
after3_frame_00680.jpg,640,640,hunger,264,267,367,418
after3_frame_00680.jpg,640,640,normal,386,304,452,433
after3_frame_00681.jpg,640,640,hunger,265,210,347,425
after3_frame_00681.jpg,640,640,hunger,335,262,372,440
after3_frame_00681.jpg,640,640,normal,395,181,481,254
after3_frame_00682.jpg,640,640,normal,401,192,478,398
after3_frame_00682.jpg,640,640,normal,287,249,351,423
after3_frame_00682.jpg,640,640,normal,375,322,406,458
after3_frame_00684.jpg,640,640,normal,278,244,345,440
after3_frame_00684.jpg,640,640,normal,386,136,437,201
after3_frame_00684.jpg,640,640,normal,405,335,468,395
after3_frame_00684.jpg,640,640,normal,382,398,430,449
after3_frame_00685.jpg,640,640,normal,384,148,432,245
after3_frame_00685.jpg,640,640,normal,396,357,485,403
after3_frame_00685.jpg,640,640,normal,361,293,414,468
after3_frame_00686.jpg,640,640,hunger,391,385,498,437
after3_frame_00686.jpg,640,640,normal,394,138,459,186
after3_frame_00686.jpg,640,640,normal,336,395,370,519
after3_frame_00686.jpg,640,640,normal,357,420,391,520
after3_frame_00686.jpg,640,640,normal,381,292,427,390
after3_frame_00687.jpg,640,640,hunger,377,362,500,478
after3_frame_00687.jpg,640,640,hunger,366,342,490,472
after3_frame_00687.jpg,640,640,normal,382,182,430,221
after3_frame_00687.jpg,640,640,normal,321,270,379,432
after3_frame_00687.jpg,640,640,hunger,311,442,371,525
after3_frame_00688.jpg,640,640,hunger,265,508,393,640
after3_frame_00688.jpg,640,640,normal,414,370,464,531
after3_frame_00688.jpg,640,640,normal,356,316,411,462
after3_frame_00688.jpg,640,640,normal,384,171,434,255
after3_frame_00689.jpg,640,640,hunger,275,458,369,532
after3_frame_00689.jpg,640,640,normal,331,357,386,468
after3_frame_00689.jpg,640,640,normal,396,318,444,445
after3_frame_00696.jpg,640,640,normal,389,114,454,196
after3_frame_00696.jpg,640,640,hunger,364,408,482,468
after3_frame_00700.jpg,640,640,normal,417,398,462,507
after3_frame_00700.jpg,640,640,normal,301,430,366,506
after3_frame_00700.jpg,640,640,hunger,351,362,457,408
after3_frame_00703.jpg,640,640,normal,287,239,340,367
after3_frame_00703.jpg,640,640,normal,316,262,371,462
after3_frame_00703.jpg,640,640,normal,371,303,424,427
after3_frame_00703.jpg,640,640,normal,424,408,511,466
after3_frame_00704.jpg,640,640,hunger,231,185,331,269
after3_frame_00704.jpg,640,640,normal,333,299,448,388
after3_frame_00704.jpg,640,640,normal,376,381,442,458
after3_frame_00704.jpg,640,640,normal,424,433,515,571
after3_frame_00705.jpg,640,640,hunger,245,151,323,236
after3_frame_00705.jpg,640,640,normal,419,408,510,478
after3_frame_00705.jpg,640,640,hunger,386,321,478,371
after3_frame_00705.jpg,640,640,normal,347,299,410,394
after3_frame_00707.jpg,640,640,normal,411,293,462,437
after3_frame_00707.jpg,640,640,normal,399,313,444,423
after3_frame_00707.jpg,640,640,normal,366,296,422,459
after3_frame_00707.jpg,640,640,normal,343,280,386,422
after3_frame_00707.jpg,640,640,normal,307,288,366,451
after3_frame_00707.jpg,640,640,hunger,427,326,537,388
after3_frame_00708.jpg,640,640,hunger,411,257,512,362
after3_frame_00708.jpg,640,640,normal,280,79,323,267
after3_frame_00708.jpg,640,640,normal,306,251,351,396
after3_frame_00708.jpg,640,640,normal,341,297,376,415
after3_frame_00708.jpg,640,640,normal,408,375,449,478
after3_frame_00708.jpg,640,640,hunger,366,321,452,376
after3_frame_00712.jpg,640,640,normal,231,35,322,183
after3_frame_00712.jpg,640,640,normal,270,211,338,342
after3_frame_00712.jpg,640,640,normal,272,173,335,234
after3_frame_00712.jpg,640,640,normal,338,341,406,408
after3_frame_00712.jpg,640,640,normal,394,337,437,382
after3_frame_00712.jpg,640,640,normal,427,326,491,461
after3_frame_00001.jpg,640,640,normal,372,65,422,354
after3_frame_00001.jpg,640,640,normal,308,233,382,393
after3_frame_00001.jpg,640,640,normal,332,62,374,226
after3_frame_00001.jpg,640,640,hunger,348,355,420,430
after3_frame_00002.jpg,640,640,normal,330,137,405,347
after3_frame_00002.jpg,640,640,normal,365,316,467,371
after3_frame_00002.jpg,640,640,normal,352,336,403,444
after3_frame_00002.jpg,640,640,normal,330,36,386,99
after3_frame_00003.jpg,640,640,normal,267,308,346,583
after3_frame_00003.jpg,640,640,hunger,330,371,453,429
after3_frame_00003.jpg,640,640,normal,372,253,434,386
after3_frame_00003.jpg,640,640,normal,362,99,432,175
after3_frame_00003.jpg,640,640,normal,335,22,398,88
after3_frame_00004.jpg,640,640,normal,352,70,424,181
after3_frame_00004.jpg,640,640,normal,332,10,381,128
after3_frame_00004.jpg,640,640,hunger,316,398,422,464
after3_frame_00005.jpg,640,640,normal,347,50,410,236
after3_frame_00006.jpg,640,640,normal,336,57,417,163
after3_frame_00007.jpg,640,640,normal,340,61,409,176
after3_frame_00007.jpg,640,640,normal,321,330,404,430
after3_frame_00007.jpg,640,640,normal,326,380,365,473
after3_frame_00008.jpg,640,640,normal,282,338,340,478
after3_frame_00008.jpg,640,640,normal,293,262,337,411
after3_frame_00008.jpg,640,640,normal,346,73,400,177
after3_frame_00010.jpg,640,640,normal,273,289,316,452
after3_frame_00010.jpg,640,640,normal,345,21,398,186
after3_frame_00010.jpg,640,640,hunger,338,323,440,408
after3_frame_00011.jpg,640,640,normal,350,8,408,176
after3_frame_00011.jpg,640,640,normal,362,312,400,433
after3_frame_00011.jpg,640,640,normal,297,403,357,473
after3_frame_00011.jpg,640,640,normal,309,85,364,182
after3_frame_00012.jpg,640,640,normal,371,35,413,176
after3_frame_00012.jpg,640,640,hunger,336,283,434,377
after3_frame_00012.jpg,640,640,normal,309,64,366,176
after3_frame_00013.jpg,640,640,normal,364,25,410,194
after3_frame_00013.jpg,640,640,normal,371,297,415,453
after3_frame_00014.jpg,640,640,normal,360,10,411,188
after3_frame_00014.jpg,640,640,hunger,347,314,447,376
after3_frame_00014.jpg,640,640,hunger,316,289,396,365
after3_frame_00015.jpg,640,640,hunger,351,257,486,347
after3_frame_00015.jpg,640,640,normal,360,17,411,211
after3_frame_00018.jpg,640,640,normal,342,122,390,220
after3_frame_00018.jpg,640,640,normal,351,377,430,473
after3_frame_00018.jpg,640,640,normal,331,284,381,374
after3_frame_00018.jpg,640,640,normal,343,30,413,115
after3_frame_00019.jpg,640,640,normal,341,26,408,103
after3_frame_00019.jpg,640,640,normal,299,312,343,438
after3_frame_00019.jpg,640,640,normal,331,125,391,215
after3_frame_00020.jpg,640,640,normal,312,304,448,410
after3_frame_00020.jpg,640,640,hunger,326,297,451,422
after3_frame_00020.jpg,640,640,normal,347,20,410,131
after3_frame_00020.jpg,640,640,normal,323,110,381,216
after3_frame_00022.jpg,640,640,normal,341,5,430,168
after3_frame_00022.jpg,640,640,normal,304,236,374,443
after3_frame_00022.jpg,640,640,normal,316,100,391,231
after3_frame_00023.jpg,640,640,normal,270,283,350,493
after3_frame_00023.jpg,640,640,hunger,357,234,481,347
after3_frame_00023.jpg,640,640,normal,345,16,398,156
after3_frame_00024.jpg,640,640,normal,316,186,401,393
after3_frame_00024.jpg,640,640,normal,350,1,395,181
after3_frame_00024.jpg,640,640,normal,301,259,333,433
after3_frame_00026.jpg,640,640,normal,311,287,371,498
after3_frame_00026.jpg,640,640,normal,343,35,391,191
after3_frame_00026.jpg,640,640,hunger,352,282,415,333
after3_frame_00027.jpg,640,640,normal,331,262,391,435
after3_frame_00027.jpg,640,640,normal,350,30,415,196
after3_frame_00028.jpg,640,640,abnormal,372,40,432,216
after3_frame_00028.jpg,640,640,normal,382,356,428,442
after3_frame_00028.jpg,640,640,normal,318,75,366,178
after3_frame_00031.jpg,640,640,normal,419,404,496,618
after3_frame_00031.jpg,640,640,normal,341,47,393,210
after3_frame_00031.jpg,640,640,normal,376,125,427,212
after3_frame_00031.jpg,640,640,normal,384,32,422,85
after3_frame_00034.jpg,640,640,normal,384,107,447,167
after3_frame_00034.jpg,640,640,normal,369,20,419,83
after3_frame_00036.jpg,640,640,abnormal,338,112,400,182
after3_frame_00036.jpg,640,640,abnormal,394,103,439,205
after3_frame_00036.jpg,640,640,abnormal,356,2,401,109
after3_frame_00039.jpg,640,640,normal,341,0,385,108
after3_frame_00039.jpg,640,640,normal,326,108,381,212
after3_frame_00039.jpg,640,640,normal,375,64,432,217
after3_frame_00040.jpg,640,640,normal,374,90,424,202
after3_frame_00040.jpg,640,640,normal,331,0,380,105
after3_frame_00040.jpg,640,640,normal,316,104,376,196
after3_frame_00042.jpg,640,640,normal,374,41,432,146
after3_frame_00042.jpg,640,640,normal,338,1,376,115
after3_frame_00042.jpg,640,640,normal,316,95,369,236
after3_frame_00043.jpg,640,640,normal,386,131,442,255
after3_frame_00043.jpg,640,640,normal,374,0,417,89
after3_frame_00043.jpg,640,640,normal,317,88,375,190
after3_frame_00044.jpg,640,640,normal,380,46,423,170
after3_frame_00044.jpg,640,640,normal,336,2,406,88
after3_frame_00044.jpg,640,640,normal,316,110,376,181
after3_frame_00045.jpg,640,640,normal,340,2,410,95
after3_frame_00045.jpg,640,640,normal,361,97,420,151
after3_frame_00045.jpg,640,640,normal,309,120,379,201
after3_frame_00048.jpg,640,640,normal,356,113,424,171
after3_frame_00048.jpg,640,640,normal,346,16,404,71
after3_frame_00048.jpg,640,640,normal,321,131,374,190
after3_frame_00048.jpg,640,640,normal,371,83,423,129
after3_frame_00049.jpg,640,640,normal,361,73,432,178
after3_frame_00049.jpg,640,640,normal,325,103,370,201
after3_frame_00049.jpg,640,640,normal,364,35,424,105
after3_frame_00049.jpg,640,640,normal,422,480,468,530
after3_frame_00050.jpg,640,640,normal,366,45,422,118
after3_frame_00050.jpg,640,640,normal,350,105,437,191
after3_frame_00052.jpg,640,640,normal,365,0,409,97
after3_frame_00052.jpg,640,640,normal,395,26,444,125
after3_frame_00052.jpg,640,640,normal,336,149,395,204
after3_frame_00053.jpg,640,640,normal,356,37,398,229
after3_frame_00053.jpg,640,640,normal,311,11,384,171
after3_frame_00056.jpg,640,640,normal,381,46,417,201
after3_frame_00056.jpg,640,640,normal,304,113,361,178
after3_frame_00056.jpg,640,640,normal,347,23,419,108
after3_frame_00059.jpg,640,640,normal,417,347,480,554
after3_frame_00059.jpg,640,640,normal,342,66,379,216
after3_frame_00059.jpg,640,640,normal,379,108,422,162
after3_frame_00059.jpg,640,640,normal,359,11,409,165
after3_frame_00061.jpg,640,640,normal,356,66,437,211
after3_frame_00061.jpg,640,640,normal,389,57,434,211
after3_frame_00061.jpg,640,640,normal,340,122,384,241
after3_frame_00061.jpg,640,640,normal,391,357,427,458
after3_frame_00062.jpg,640,640,normal,331,57,396,215
after3_frame_00062.jpg,640,640,normal,371,75,422,161
after3_frame_00063.jpg,640,640,normal,323,70,405,212
after3_frame_00065.jpg,640,640,normal,355,284,456,428
after3_frame_00065.jpg,640,640,normal,357,124,408,228
after3_frame_00065.jpg,640,640,normal,341,5,396,123
after3_frame_00065.jpg,640,640,normal,326,120,371,206
after3_frame_00065.jpg,640,640,normal,414,428,461,571
after3_frame_00066.jpg,640,640,normal,347,119,417,224
after3_frame_00066.jpg,640,640,normal,331,32,417,132
after3_frame_00066.jpg,640,640,normal,415,413,458,537
after3_frame_00066.jpg,640,640,normal,312,139,359,192
after3_frame_00067.jpg,640,640,normal,364,110,409,231
after3_frame_00067.jpg,640,640,normal,420,428,459,544
after3_frame_00068.jpg,640,640,normal,381,17,430,196
after3_frame_00068.jpg,640,640,normal,413,415,466,551
after3_frame_00068.jpg,640,640,normal,346,100,391,209
after3_frame_00068.jpg,640,640,normal,321,30,369,151
after3_frame_00069.jpg,640,640,normal,328,128,391,233
after3_frame_00069.jpg,640,640,normal,293,21,351,153
after3_frame_00069.jpg,640,640,normal,424,419,459,574
after3_frame_00069.jpg,640,640,normal,350,27,400,148
after3_frame_00071.jpg,640,640,abnormal,343,142,390,214
after3_frame_00071.jpg,640,640,abnormal,345,52,386,136
after3_frame_00071.jpg,640,640,abnormal,316,42,359,139
after3_frame_00072.jpg,640,640,normal,366,90,415,216
after3_frame_00072.jpg,640,640,normal,314,76,376,156
after3_frame_00072.jpg,640,640,normal,313,41,388,205
after3_frame_00074.jpg,640,640,abnormal,384,45,422,146
after3_frame_00074.jpg,640,640,abnormal,347,124,384,194
after3_frame_00074.jpg,640,640,abnormal,301,115,346,181
after3_frame_00075.jpg,640,640,normal,337,88,384,243
after3_frame_00075.jpg,640,640,normal,306,85,351,172
after3_frame_00075.jpg,640,640,normal,393,406,424,459
after3_frame_00076.jpg,640,640,normal,347,132,443,181
after3_frame_00076.jpg,640,640,normal,298,75,367,161
after3_frame_00076.jpg,640,640,normal,382,388,429,481
after3_frame_00077.jpg,640,640,normal,361,90,432,146
after3_frame_00077.jpg,640,640,normal,371,367,420,453
after3_frame_00077.jpg,640,640,normal,307,25,372,153
after3_frame_00078.jpg,640,640,normal,356,57,415,201
after3_frame_00078.jpg,640,640,normal,320,30,366,149
after3_frame_00078.jpg,640,640,normal,381,332,433,417
after3_frame_00080.jpg,640,640,normal,371,395,425,461
after3_frame_00080.jpg,640,640,normal,371,341,430,386
after3_frame_00080.jpg,640,640,normal,337,37,403,187
after3_frame_00080.jpg,640,640,normal,342,28,386,94
after3_frame_00081.jpg,640,640,normal,376,0,427,192
after3_frame_00081.jpg,640,640,normal,345,55,417,219
after3_frame_00081.jpg,640,640,normal,376,374,428,462
after3_frame_00081.jpg,640,640,normal,375,326,438,384
after3_frame_00082.jpg,640,640,normal,375,20,417,220
after3_frame_00082.jpg,640,640,normal,345,30,388,172
after3_frame_00082.jpg,640,640,normal,390,356,432,493
after3_frame_00082.jpg,640,640,normal,382,307,440,389
after3_frame_00083.jpg,640,640,normal,395,336,442,500
after3_frame_00083.jpg,640,640,normal,388,297,438,400
after3_frame_00083.jpg,640,640,normal,346,0,408,163
after3_frame_00083.jpg,640,640,normal,365,165,420,211
after3_frame_00083.jpg,640,640,normal,395,95,430,187
after3_frame_00083.jpg,640,640,normal,314,80,376,123
after3_frame_00084.jpg,640,640,hunger,345,307,448,390
after3_frame_00084.jpg,640,640,normal,379,41,418,187
after3_frame_00084.jpg,640,640,normal,331,146,366,219
after3_frame_00084.jpg,640,640,normal,327,25,381,118
after3_frame_00088.jpg,640,640,normal,348,216,466,418
after3_frame_00088.jpg,640,640,normal,425,357,474,573
after3_frame_00088.jpg,640,640,normal,335,25,375,224
after3_frame_00088.jpg,640,640,normal,325,52,382,181
after3_frame_00088.jpg,640,640,normal,377,0,424,176
after3_frame_00089.jpg,640,640,hunger,335,257,472,408
after3_frame_00089.jpg,640,640,normal,420,340,477,568
after3_frame_00089.jpg,640,640,normal,321,85,390,141
after3_frame_00089.jpg,640,640,normal,337,136,398,191
after3_frame_00089.jpg,640,640,normal,381,0,442,214
after3_frame_00090.jpg,640,640,normal,318,64,390,143
after3_frame_00090.jpg,640,640,normal,375,317,427,482
after3_frame_00090.jpg,640,640,normal,386,253,477,419
after3_frame_00090.jpg,640,640,normal,336,100,405,194
after3_frame_00095.jpg,640,640,hunger,335,282,443,338
after3_frame_00095.jpg,640,640,hunger,371,365,457,493
after3_frame_00095.jpg,640,640,normal,342,78,406,151
after3_frame_00095.jpg,640,640,normal,326,44,401,90
after3_frame_00095.jpg,640,640,normal,317,137,375,219
after3_frame_00097.jpg,640,640,hunger,325,388,451,453
after3_frame_00097.jpg,640,640,normal,299,16,367,175
after3_frame_00097.jpg,640,640,normal,347,42,406,115
after3_frame_00097.jpg,640,640,normal,327,151,385,215
after3_frame_00098.jpg,640,640,hunger,342,335,448,453
after3_frame_00098.jpg,640,640,hunger,342,311,447,388
after3_frame_00098.jpg,640,640,normal,352,47,409,125
after3_frame_00098.jpg,640,640,abnormal,297,59,371,186
after3_frame_00100.jpg,640,640,normal,332,25,389,152
after3_frame_00100.jpg,640,640,hunger,336,303,452,410
after3_frame_00100.jpg,640,640,normal,365,47,428,110
after3_frame_00100.jpg,640,640,normal,356,100,401,216
after3_frame_00103.jpg,640,640,normal,352,2,410,212
after3_frame_00104.jpg,640,640,normal,297,94,352,141
after3_frame_00104.jpg,640,640,normal,341,144,360,230
after3_frame_00104.jpg,640,640,normal,347,8,400,226
after3_frame_00104.jpg,640,640,hunger,341,372,447,461
after3_frame_00106.jpg,640,640,hunger,343,303,449,394
after3_frame_00106.jpg,640,640,normal,341,172,371,224
after3_frame_00106.jpg,640,640,normal,336,57,401,236
after3_frame_00106.jpg,640,640,normal,369,0,418,136
after3_frame_00106.jpg,640,640,normal,259,555,332,640
after3_frame_00107.jpg,640,640,normal,356,292,427,403
after3_frame_00107.jpg,640,640,normal,321,15,375,196
after3_frame_00108.jpg,640,640,normal,259,424,366,605
after3_frame_00108.jpg,640,640,normal,372,318,422,493
after3_frame_00108.jpg,640,640,normal,316,66,396,149
after3_frame_00108.jpg,640,640,normal,321,120,380,207
after3_frame_00109.jpg,640,640,hunger,341,274,438,372
after3_frame_00109.jpg,640,640,normal,357,355,413,539
after3_frame_00109.jpg,640,640,hunger,348,273,482,419
after3_frame_00109.jpg,640,640,normal,307,50,351,158
after3_frame_00109.jpg,640,640,normal,337,68,395,226
after3_frame_00111.jpg,640,640,hunger,224,338,331,531
after3_frame_00111.jpg,640,640,normal,384,312,456,467
after3_frame_00111.jpg,640,640,normal,337,127,367,167
after3_frame_00111.jpg,640,640,normal,341,66,435,336
after3_frame_00115.jpg,640,640,hunger,346,211,482,370
after3_frame_00115.jpg,640,640,normal,328,343,391,469
after3_frame_00115.jpg,640,640,normal,229,0,282,80
after3_frame_00115.jpg,640,640,normal,298,79,336,152
